# #######################################################
# CONF LOG
# Conflict Statistics
# #######################################################
# 
# Parameters [Units]:
# Simulation time [s], ACID1 [-],ACID2 [-],LAT1 [deg],LON1 [deg],ALT1 [ft],LAT2 [deg],LON2 [deg],ALT2 [ft],CPALAT [lat],CPALON [lon]
# 
# simt
999.00000000,D804,D421,48.20121456,16.36725995,9.14400000,48.19935352,16.36545382,27.43200000,48.20108797,16.36721018
999.00000000,D1079,D1102,48.18792439,16.39088503,47.24539000,48.18825434,16.39022467,18.28800000,48.18821112,16.39092346
999.00000000,D1281,D910,48.21795844,16.36918441,27.43581000,48.21817156,16.36959636,11.08710000,48.21778592,16.36873496
999.50000000,D905,D1272,48.20429163,16.35150972,51.38939000,48.20509206,16.35153415,9.14400000,48.20403503,16.35131182
999.50000000,D527,D368,48.18075006,16.35879964,72.17739000,48.18096837,16.35867114,23.22195000,48.18077412,16.35878746
999.50000000,D586,D630,48.22231188,16.38954760,9.14400000,48.22358851,16.38959526,51.38939000,48.22251795,16.38950171
999.50000000,D101,D474,48.20287322,16.37608482,74.67739000,48.20328537,16.37650479,18.28800000,48.20287323,16.37608482
1000.00000000,D958,D404,48.19154847,16.35836920,18.28800000,48.19144607,16.35942802,18.28800000,48.19170175,16.35857655
1000.00000000,D896,D981,48.19558152,16.41116356,9.14400000,48.19550383,16.41126310,66.32139000,48.19565415,16.41107111
1000.00000000,D545,D848,48.20602998,16.35689669,36.57600000,48.20744977,16.35712627,19.94535000,48.20608837,16.35682395
1000.00000000,D1254,D1100,48.21411246,16.35943609,27.22245000,48.21429561,16.35917731,16.91640000,48.21414154,16.35969352
1000.00000000,D728,D795,48.19551240,16.39919764,29.20739000,48.19522911,16.39641796,18.28800000,48.19565117,16.39882950
1000.00000000,D1254,D1251,48.21411246,16.35943609,27.22245000,48.21411731,16.35947952,19.37385000,48.21411250,16.35943641
1000.00000000,D482,D673,48.22447236,16.39888864,109.72800000,48.22410568,16.39819232,118.87200000,48.22444461,16.39883895
1000.00000000,D992,D923,48.23527836,16.42323922,36.57600000,48.23468374,16.42339760,36.57600000,48.23524082,16.42324548
1000.50000000,D723,D708,48.21166454,16.42403053,118.87200000,48.21215295,16.42333891,128.01600000,48.21166456,16.42403050
1000.50000000,D368,D527,48.18099599,16.35865034,23.01240000,48.18084195,16.35875314,67.17739000,48.18102430,16.35862868
1001.00000000,D996,D952,48.19519773,16.33771776,37.55061000,48.19652469,16.33873070,115.74780000,48.19523109,16.33781607
1001.00000000,D1254,D1251,48.21411401,16.35944978,26.97099000,48.21411885,16.35949321,19.58340000,48.21411405,16.35945010
1001.00000000,D1162,D633,48.18087014,16.35873623,26.55097000,48.18022252,16.35919877,53.09235000,48.18096802,16.35867137
1001.50000000,D481,D1081,48.20473555,16.36265932,89.12661000,48.20441402,16.36308492,146.30400000,48.20473554,16.36265932
1001.50000000,D1254,D1100,48.21411478,16.35945657,26.42235000,48.21430050,16.35912571,16.91640000,48.21414379,16.35971350
1001.50000000,D848,D953,48.20737201,16.35691526,19.94535000,48.20628354,16.35658090,11.01090000,48.20726695,16.35663018
1001.50000000,D1095,D860,48.23073654,16.34226711,39.18966000,48.23036776,16.34234694,36.57600000,48.23072835,16.34227101
1001.50000000,D746,D1055,48.18615024,16.37347337,9.14400000,48.18692973,16.37353702,9.14400000,48.18614880,16.37347325
1002.00000000,D819,D1341,48.21995169,16.37387186,120.39739000,48.22182212,16.37419094,54.86400000,48.22019299,16.37366218
1002.00000000,D1021,D883,48.15336981,16.35969028,24.30780000,48.15303906,16.35993236,9.14400000,48.15353328,16.35974088
1002.00000000,D728,D795,48.19564611,16.39883246,29.20739000,48.19534879,16.39657096,18.28800000,48.19577152,16.39841925
1002.50000000,D307,D645,48.14974430,16.35500051,45.72000000,48.15037600,16.35578403,45.72000000,48.14974392,16.35500005
1002.50000000,D728,D1259,48.19566782,16.39874187,29.20739000,48.19542311,16.39742241,27.43200000,48.19569089,16.39861793
1002.50000000,D678,D1189,48.20456700,16.41662666,27.43200000,48.20523576,16.41728344,27.43200000,48.20444960,16.41651222
1002.50000000,D1014,D421,48.20015544,16.36689949,71.32139000,48.19960028,16.36590319,27.53274000,48.19981412,16.36691538
1002.50000000,D605,D521,48.20980766,16.37370457,9.14400000,48.21007209,16.37407147,26.63190000,48.20980622,16.37370253
1002.50000000,D1095,D860,48.23064128,16.34231247,42.66851000,48.23028228,16.34239206,36.57600000,48.23063449,16.34231570
1002.50000000,D27,D519,48.19826580,16.37747835,20.05965000,48.19899398,16.37722849,45.72000000,48.19832443,16.37740904
1003.00000000,D1326,D1158,48.19616510,16.35521848,27.43200000,48.19604568,16.35502623,84.60939000,48.19609175,16.35509417
1003.00000000,D1281,D1250,48.21778733,16.36881473,40.05061000,48.21796371,16.36920522,54.86400000,48.21767465,16.36858122
1003.00000000,D958,D404,48.19174792,16.35864191,18.28800000,48.19156734,16.35928669,18.28800000,48.19199159,16.35903525
1003.00000000,D1254,D1100,48.21411710,16.35947716,25.62225000,48.21430538,16.35907420,16.91640000,48.21414619,16.35973472
1003.00000000,D1138,D723,48.21157567,16.42415714,69.12661000,48.21185464,16.42376133,118.87200000,48.21157567,16.42415714
1003.00000000,D1126,D1043,48.21437262,16.36634032,18.28800000,48.21358535,16.36631863,18.28800000,48.21413894,16.36643592
1003.00000000,D981,D828,48.19572425,16.41097830,64.00800000,48.19679094,16.41095078,102.04139000,48.19596047,16.41065746
1003.00000000,D895,D1004,48.22976140,16.40828764,36.57600000,48.23052356,16.40787555,36.57600000,48.22975625,16.40829035
1003.50000000,D1073,D928,48.23554937,16.42351912,109.72800000,48.23474931,16.42375736,109.72800000,48.23547826,16.42353009
1003.50000000,D1105,D581,48.19297057,16.35446742,25.86851000,48.19311655,16.35404208,18.28800000,48.19290722,16.35489091
1003.50000000,D1021,D883,48.15350706,16.35973276,24.09825000,48.15317839,16.35997168,9.14400000,48.15366821,16.35978265
1004.00000000,D901,D840,48.19818820,16.30274024,23.15661000,48.19839394,16.30238486,36.57600000,48.19825599,16.30319620
1004.50000000,D910,D1250,48.21787311,16.36899211,16.45571000,48.21790483,16.36905857,54.86400000,48.21787290,16.36899168
1004.50000000,D586,D467,48.22276970,16.38944621,9.14400000,48.22352924,16.38929029,18.11655000,48.22284151,16.38943062
1004.50000000,D675,D1286,48.20536094,16.35013628,84.06765000,48.20601825,16.35153418,50.83861000,48.20534745,16.35035097
1004.50000000,D1281,D910,48.21770980,16.36865408,40.19012000,48.21787311,16.36899211,16.45571000,48.21770923,16.36865289
1005.00000000,D725,D24,48.19125471,16.41371908,73.15200000,48.19163092,16.41331720,12.26820000,48.19132305,16.41381885
1005.00000000,D883,D1021,48.15331763,16.36001098,9.14400000,48.15364430,16.35977525,23.88870000,48.15347682,16.36005591
1006.00000000,D259,D1289,48.22042756,16.31890323,54.86400000,48.22046151,16.31880814,27.43200000,48.22042756,16.31890326
1006.50000000,D972,D161,48.19168102,16.35753740,60.29674000,48.19137374,16.35808961,18.28800000,48.19154289,16.35796352
1006.50000000,D896,D981,48.19603038,16.41056249,12.26820000,48.19597700,16.41063502,63.28410000,48.19603040,16.41056247
1006.50000000,D1021,D883,48.15378153,16.35981773,23.67915000,48.15345673,16.36005024,9.14400000,48.15393752,16.35986602
1006.50000000,D368,D527,48.18121892,16.35847979,18.28800000,48.18133385,16.35839188,56.38939000,48.18121917,16.35847960
1006.50000000,D996,D1304,48.19542554,16.33838916,54.86400000,48.19739448,16.33935401,28.40661000,48.19546891,16.33851699
1006.50000000,D657,D435,48.21180147,16.38632545,44.91990000,48.21161234,16.38599228,23.15661000,48.21159051,16.38608156
1007.00000000,D481,D1081,48.20417962,16.36339517,91.44000000,48.20404874,16.36356841,141.18539000,48.20417962,16.36339517
1007.00000000,D800,D1104,48.20207693,16.37082428,57.98820000,48.20190581,16.37156239,90.52061000,48.20207151,16.37084754
1007.00000000,D678,D1189,48.20422712,16.41629536,27.43200000,48.20475580,16.41687502,27.43200000,48.20413460,16.41620517
1007.00000000,D1306,D566,48.19847573,16.41345486,27.43200000,48.19821522,16.41317676,84.60939000,48.19842464,16.41340100
1007.50000000,D524,D1246,48.19683666,16.34788449,63.28410000,48.19561208,16.34719894,54.86400000,48.19666407,16.34804202
1007.50000000,D690,D1093,48.19666942,16.34393273,59.67739000,48.19669631,16.34407224,18.49755000,48.19666955,16.34393344
1007.50000000,D800,D1054,48.20206232,16.37088704,59.98261000,48.20210147,16.37071877,109.72800000,48.20206232,16.37088705
1008.00000000,D1035,D913,48.17227477,16.34903474,62.23635000,48.17413279,16.34638127,36.57600000,48.17228640,16.34901687
1008.50000000,D1198,D371,48.19926579,16.37607673,14.26261000,48.19926898,16.37613715,73.15200000,48.19926754,16.37606392
1008.50000000,D1021,D883,48.15396409,16.35987425,23.46960000,48.15363661,16.36010101,9.14400000,48.15409402,16.35991447
1008.50000000,D1176,D839,48.19553887,16.40849187,109.72800000,48.19505765,16.40754146,135.38835000,48.19553663,16.40848738
1008.50000000,D541,D116,48.19807022,16.37774624,64.98261000,48.19892174,16.37691796,100.58400000,48.19828120,16.37737752
1008.50000000,D996,D1304,48.19550838,16.33863330,56.52135000,48.19713297,16.33945563,36.57600000,48.19555187,16.33876149
1009.00000000,D889,D988,48.20411431,16.36348161,9.86790000,48.20276681,16.36370911,27.43200000,48.20398407,16.36365401
1009.00000000,D1294,D299,48.18035289,16.35721625,28.23210000,48.18030276,16.35706261,92.10939000,48.18040295,16.35736979
1009.50000000,D1026,D886,48.21280210,16.38788964,36.57600000,48.21273419,16.38764335,10.91565000,48.21278145,16.38776231
1009.50000000,D202,D240,48.21186307,16.36447907,45.72000000,48.21257812,16.36378637,9.14400000,48.21173776,16.36481986
1010.00000000,D580,D692,48.19929283,16.37542726,91.44000000,48.19977836,16.37508146,141.18539000,48.19915593,16.37554699
1010.00000000,D692,D1134,48.19977836,16.37508146,141.18539000,48.19931581,16.37555505,100.58400000,48.19976325,16.37509002
1010.00000000,D1021,D883,48.15410133,16.35991673,23.26005000,48.15377478,16.36014001,9.14400000,48.15425089,16.35996303
1010.00000000,D1201,D1070,48.23294843,16.35709412,9.14400000,48.23280355,16.35551822,49.74539000,48.23289388,16.35672752
1010.00000000,D1251,D1204,48.21413278,16.35961643,19.58340000,48.21412589,16.36090533,18.28800000,48.21416295,16.35988325
1010.50000000,D1073,D928,48.23470963,16.42364870,109.72800000,48.23410142,16.42385443,109.72800000,48.23464208,16.42365913
1010.50000000,D1209,D692,48.19970635,16.37699161,82.29600000,48.19973676,16.37510503,138.68539000,48.19954193,16.37668042
1010.50000000,D1254,D1204,48.21412869,16.35957979,18.28800000,48.21412106,16.36087135,18.49755000,48.21415900,16.35984819
1010.50000000,D373,D1368,48.20982328,16.34884461,19.94535000,48.20915576,16.34877910,9.14400000,48.21005701,16.34882296
1011.00000000,D1244,D1242,48.20855749,16.42844006,18.07845000,48.20827977,16.42882990,42.59580000,48.20856049,16.42843578
1011.00000000,D481,D988,48.20381812,16.36388787,78.82139000,48.20290737,16.36382055,27.43200000,48.20366429,16.36411133
1011.00000000,D1100,D493,48.21433676,16.35874285,33.19040000,48.21423852,16.35958025,25.04576000,48.21434230,16.35868426
1011.50000000,D1015,D760,48.23942333,16.32523020,82.29600000,48.24195802,16.32546116,45.72000000,48.23956601,16.32526974
1011.50000000,D554,D886,48.21201931,16.38710478,54.06390000,48.21266199,16.38741737,14.01261000,48.21208757,16.38707850
1012.00000000,D677,D779,48.19231086,16.39538379,26.70810000,48.19157490,16.39541670,9.14400000,48.19226987,16.39533145
1012.00000000,D819,D1341,48.22064016,16.37271941,100.58400000,48.22111368,16.37330035,82.29600000,48.22057771,16.37231154
1012.00000000,D1021,D883,48.15428388,16.35997324,23.05050000,48.15395061,16.36018964,9.14400000,48.15436116,16.35999717
1012.00000000,D245,D1178,48.17701536,16.40004681,9.14400000,48.17420244,16.39942968,9.14400000,48.17700476,16.40004449
1012.00000000,D1245,D1092,48.20651743,16.39122712,83.82139000,48.20638862,16.39160364,27.26055000,48.20646312,16.39139812
1012.50000000,D1379,D1070,48.23420931,16.35624854,9.14400000,48.23277002,16.35568358,45.72000000,48.23397626,16.35618885
1012.50000000,D294,D1371,48.21973485,16.37404360,17.56410000,48.22059979,16.37397300,9.14400000,48.22002854,16.37381227
1012.50000000,D990,D985,48.19898203,16.30736389,54.86400000,48.19898219,16.30732051,134.03580000,48.19898203,16.30736506
1013.00000000,D541,D116,48.19837129,16.37735776,82.29600000,48.19885263,16.37677463,100.58400000,48.19838471,16.37734178
1013.00000000,D1337,D1318,48.19979640,16.40925695,9.14400000,48.19906118,16.40978675,9.14400000,48.19979638,16.40925697
1013.50000000,D800,D1104,48.20188818,16.37164142,82.29600000,48.20175410,16.37224248,90.52061000,48.20188818,16.37164145
1013.50000000,D883,D1021,48.15408847,16.36022855,9.14400000,48.15442111,16.36001573,22.84095000,48.15423276,16.36026928
1014.00000000,D1176,D839,48.19507610,16.40757945,106.75620000,48.19474763,16.40692374,109.79139000,48.19505636,16.40753928
1014.00000000,D1141,D342,48.19686936,16.37207641,45.72000000,48.19618347,16.37245863,71.32139000,48.19689552,16.37156781
1014.50000000,D553,D1242,48.20991573,16.42747127,36.57600000,48.20862692,16.42833720,38.34758000,48.20979814,16.42748964
1014.50000000,D964,D829,48.16873560,16.36221208,141.18539000,48.16840652,16.36213836,65.77965000,48.16873561,16.36221208
1014.50000000,D846,D679,48.21792580,16.39906038,27.43200000,48.21725803,16.40175628,9.94410000,48.21792571,16.39909995
1014.50000000,D959,D921,48.19341437,16.33842360,9.14400000,48.19417248,16.33884861,9.14400000,48.19337793,16.33840290
1015.00000000,D846,D346,48.21792566,16.39912000,27.43200000,48.21793171,16.39788762,27.43200000,48.21792565,16.39912550
1015.00000000,D1021,D883,48.15455834,16.36005821,22.63140000,48.15422763,16.36026783,9.14400000,48.15469976,16.36010199
1015.00000000,D1291,D1237,48.22709608,16.42796636,36.57600000,48.22635011,16.42829030,36.57600000,48.22692459,16.42797646
1015.00000000,D1040,D1106,48.20047520,16.37321134,91.44000000,48.20170894,16.37244491,109.72800000,48.20047896,16.37321315
1015.00000000,D1176,D839,48.19500060,16.40742585,106.75620000,48.19469056,16.40681371,109.79139000,48.19497317,16.40737005
1015.00000000,D1319,D991,48.21582254,16.30184813,36.57600000,48.21535258,16.30151050,27.60345000,48.21559698,16.30185514
1015.50000000,D259,D1289,48.22009118,16.32005195,51.73980000,48.21998927,16.32044660,18.28800000,48.22009072,16.32005373
1015.50000000,D804,D1182,48.20024681,16.36689494,9.14400000,48.20120916,16.36725664,9.14400000,48.20003356,16.36690549
1015.50000000,D368,D633,48.18141719,16.35839081,18.28800000,48.18140017,16.35837438,74.67739000,48.18142416,16.35839257
1015.50000000,D349,D93,48.21695761,16.38880617,27.43200000,48.21607033,16.39093383,54.86400000,48.21710100,16.38909308
1015.50000000,D990,D985,48.19898226,16.30776674,55.66410000,48.19898228,16.30772472,119.54139000,48.19898226,16.30777362
1016.00000000,D1229,D399,48.24963108,16.29389200,82.29600000,48.24917619,16.29377205,82.29600000,48.24963954,16.29389428
1016.00000000,D875,D150,48.22110794,16.40571425,9.14400000,48.22172676,16.40490917,9.14400000,48.22110938,16.40571237
1016.00000000,D842,D671,48.21240752,16.42326235,36.57600000,48.21185097,16.42376696,12.26820000,48.21231297,16.42326586
1016.00000000,D886,D554,48.21257090,16.38713230,14.22216000,48.21238137,16.38694334,45.72000000,48.21256207,16.38710465
1016.00000000,D808,D526,48.19059364,16.35482068,35.05061000,48.19062828,16.35493062,104.60939000,48.19058392,16.35478346
1016.00000000,D1040,D1104,48.20056368,16.37325379,91.44000000,48.20168398,16.37255683,90.52061000,48.20063042,16.37328581
1016.00000000,D1184,D902,48.19245830,16.38808785,9.14400000,48.19354313,16.39047820,9.14400000,48.19260941,16.38813425
1016.50000000,D605,D99,48.20932982,16.37411781,12.42441000,48.20901243,16.37475162,78.82139000,48.20932842,16.37412061
1016.50000000,D1203,D3,48.19570322,16.36404410,63.28410000,48.19546427,16.36368427,45.72000000,48.19558805,16.36387382
1016.50000000,D1176,D839,48.19490217,16.40722562,106.75239000,48.19460487,16.40664852,109.79139000,48.19485216,16.40712389
1016.50000000,D868,D84,48.19539109,16.38404129,27.43200000,48.19518672,16.38449823,10.19556000,48.19543870,16.38392368
1017.00000000,D922,D659,48.20923494,16.35498152,18.28800000,48.20926936,16.35384981,27.60345000,48.20924170,16.35528615
1017.00000000,D1021,D883,48.15474089,16.36011472,22.42185000,48.15440371,16.36031753,9.14400000,48.15481225,16.36013681
1017.00000000,D553,D576,48.20979127,16.42749072,36.57600000,48.21076478,16.42732961,36.57600000,48.20978958,16.42749098
1017.00000000,D1349,D1074,48.21211387,16.39290975,9.14400000,48.21153826,16.39373225,9.14400000,48.21226168,16.39266652
1017.50000000,D1154,D901,48.19829736,16.30347175,99.78390000,48.19846442,16.30446974,37.55061000,48.19832200,16.30363846
1017.50000000,D678,D1189,48.20334572,16.41581074,27.43200000,48.20388813,16.41601111,27.43200000,48.20302287,16.41573349
1017.50000000,D271,D556,48.18290538,16.39726735,54.86400000,48.18287485,16.39729591,82.29600000,48.18290497,16.39726776
1018.00000000,D553,D1242,48.20977923,16.42749260,36.57600000,48.20892910,16.42790833,37.55129000,48.20946923,16.42754102
1018.00000000,D886,D554,48.21253089,16.38700710,15.99381000,48.21240158,16.38693431,45.72000000,48.21249840,16.38690540
1018.00000000,D1232,D990,48.19898311,16.30725661,109.93755000,48.19897863,16.30810174,64.98261000,48.19896362,16.30759258
1018.50000000,D692,D537,48.19926012,16.37543572,128.01600000,48.19925212,16.37620045,136.98855000,48.19890975,16.37538723
1018.50000000,D1021,D883,48.15487812,16.36015721,22.21230000,48.15454166,16.36035647,9.14400000,48.15501345,16.36019910
1018.50000000,D1029,D421,48.20003142,16.36847322,9.14400000,48.20043659,16.36746000,26.73264000,48.20031729,16.36861041
1018.50000000,D208,D968,48.19903568,16.38125114,82.29600000,48.19908697,16.38229542,54.86400000,48.19903414,16.38122052
1018.50000000,D1341,D1373,48.22073552,16.37282760,62.17739000,48.22063338,16.37269797,18.28800000,48.22069950,16.37278258
1018.50000000,D1184,D902,48.19273902,16.38817405,9.14400000,48.19366608,16.39002905,9.14400000,48.19308528,16.38828037
